,0,42,40,6,24,14,4,10,22
0,1.0,0.88,0.9466666666666669,0.59375,0.8867924528301886,0.8653846153846154,0.88,0.7142857142857142,0.782608695652174
1,1.0,0.6666666666666667,0.8,0.515625,0.7547169811320754,0.8269230769230769,0.7399999999999999,0.8214285714285714,0.717391304347826
2,1.0,0.7466666666666667,0.6400000000000001,0.765625,0.6981132075471698,0.8653846153846154,0.66,0.8214285714285714,0.717391304347826
3,1.0,0.7333333333333334,0.8800000000000001,0.5625,0.6226415094339622,0.7115384615384615,0.62,0.8392857142857142,0.6739130434782609
4,1.0,0.7466666666666667,0.8933333333333334,0.59375,0.8113207547169811,0.7115384615384615,0.5399999999999999,0.7678571428571428,0.717391304347826
5,1.0,0.8533333333333334,0.8666666666666668,0.734375,0.660377358490566,0.75,0.66,0.875,0.6304347826086957
6,1.0,0.6666666666666667,0.5200000000000001,0.671875,0.6415094339622641,0.8269230769230769,0.84,0.7857142857142858,0.7608695652173912
7,1.0,0.6933333333333334,0.9066666666666667,0.5,0.3207547169811321,0.423076923076923,0.47999999999999987,0.5535714285714286,0.8043478260869564
8,1.0,0.8533333333333334,0.13333333333333336,0.640625,0.7358490566037735,0.8269230769230769,0.7000000000000001,0.8035714285714286,0.782608695652174
9,1.0,0.64,0.8933333333333334,0.65625,0.6981132075471698,0.7692307692307692,0.7999999999999999,0.7678571428571428,0.6739130434782609
10,1.0,0.7466666666666667,0.7066666666666668,0.59375,0.30188679245283023,0.40384615384615385,0.7399999999999999,0.5178571428571428,0.5434782608695653
11,1.0,0.4666666666666667,0.49333333333333335,0.5625,0.339622641509434,0.8076923076923077,0.82,0.7142857142857142,0.6956521739130433
12,1.0,0.8,0.7200000000000001,0.65625,0.8490566037735848,0.8846153846153846,0.92,0.8214285714285714,0.8260869565217391
13,1.0,0.17333333333333334,0.6666666666666667,0.453125,0.0,0.0,0.24,0.8214285714285714,0.8260869565217391
14,1.0,0.28,0.8666666666666668,0.09375,0.28301886792452824,0.423076923076923,0.62,0.5714285714285714,0.8260869565217391
15,1.0,0.5866666666666667,0.08,0.5,0.7358490566037735,0.7884615384615385,0.31999999999999995,0.0357142857142857,0.6956521739130433
16,1.0,0.8266666666666667,0.8,0.578125,0.7169811320754716,0.9038461538461537,0.5399999999999999,0.8214285714285714,0.7608695652173912
17,1.0,0.7866666666666667,0.8266666666666668,0.71875,0.4339622641509434,0.7115384615384615,0.68,0.5357142857142856,0.4130434782608695
18,1.0,0.7066666666666667,0.56,0.65625,0.339622641509434,0.423076923076923,0.2799999999999999,0.6964285714285714,0.5869565217391305
19,1.0,0.88,0.6133333333333334,0.84375,0.5660377358490566,0.6923076923076923,0.47999999999999987,0.49999999999999994,0.5434782608695653
20,1.0,0.7066666666666667,0.7600000000000001,0.6875,0.5283018867924528,0.8846153846153846,0.7999999999999999,0.7321428571428572,0.891304347826087
21,1.0,0.013333333333333336,0.5466666666666667,0.421875,0.49056603773584906,0.9038461538461537,0.5399999999999999,0.6607142857142858,0.5652173913043478
22,1.0,0.38666666666666666,0.49333333333333335,0.53125,0.5849056603773585,0.7307692307692308,0.9,0.5714285714285714,0.6739130434782609
